nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/3/2020 5:30,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 14:40,1620,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 15:10,1620,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 15:40,1680,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 16:00,1710,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 16:00,1710,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 16:00,1710,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 17:00,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 17:00,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 18:00,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 18:00,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 19:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 19:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 20:02,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 20:02,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 21:09,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 21:09,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 22:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 22:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 23:02,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/6/2020 23:02,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 0:06,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 0:06,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 1:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 5:05,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 6:08,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 7:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 7:00,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 8:11,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 8:11,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 9:22,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 9:22,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 10:14,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 10:14,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 11:00,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 11:00,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 12:05,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 12:05,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 13:08,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 13:08,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 14:24,2000,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 14:24,2000,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 15:10,2000,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 15:10,2000,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 16:09,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 16:09,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 17:06,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 17:06,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 18:06,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 18:06,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 18:06,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 19:30,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 19:30,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 20:11,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 21:04,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 21:04,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 22:03,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 22:03,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 23:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 23:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 23:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/7/2020 23:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 1:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 1:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 2:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 2:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 2:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 2:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 2:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 3:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 5:13,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 5:13,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 6:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 6:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 7:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 7:00,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 8:00,2800,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 8:00,2800,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 9:05,2900,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 9:05,2900,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 10:07,2950,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 10:07,2950,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 11:00,3000,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 11:00,3000,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 12:00,3000,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 13:10,1910,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 13:40,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 14:10,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 14:40,2030,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 15:10,2030,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 15:40,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 16:10,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 16:40,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 17:10,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 17:40,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 18:10,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 18:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 19:10,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 19:40,2140,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 20:10,2140,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 20:40,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 21:10,2180,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 21:40,2180,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 22:40,2180,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 23:10,2180,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/8/2020 23:40,2180,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 0:10,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 0:40,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 1:10,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 1:40,2220,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 2:10,2240,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 2:40,2240,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 3:10,2250,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 3:40,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 4:10,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 4:40,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 5:10,2600,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 5:40,2970,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 6:10,3030,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 6:40,3070,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 7:10,3080,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 7:40,3100,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 8:10,3070,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 8:40,3030,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 9:10,3030,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 9:40,3020,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 10:00,3010,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 12:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 12:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 13:10,1990,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 13:30,1950,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 14:10,1900,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 14:40,1890,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 15:10,1890,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 15:40,1920,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 16:10,1980,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 16:40,2030,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 17:10,2060,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 17:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 18:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 18:30,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 19:10,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 19:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 20:10,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 20:40,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 21:10,2220,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 21:40,2300,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 22:10,2370,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 22:40,2400,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 23:10,2480,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/9/2020 23:40,2510,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 0:10,2530,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 0:40,2550,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 1:10,2580,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 1:40,2620,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 2:10,2630,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 2:40,2660,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 3:10,2690,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 3:40,2700,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 4:10,2680,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 4:40,2600,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 5:10,2510,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 5:40,2400,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 6:10,2340,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 6:40,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 7:10,2210,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 7:40,2180,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 8:10,3100,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 8:40,3260,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 9:10,3320,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 9:40,3380,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 10:10,3400,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 10:40,3390,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 11:10,3370,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 11:40,3380,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 12:10,3370,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 12:40,3370,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 13:10,2810,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 13:40,2500,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 14:10,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 14:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 14:50,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 15:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 16:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 16:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 17:10,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 17:30,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 18:10,2220,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 18:40,2240,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 19:10,2330,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 19:40,2520,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 20:10,2560,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 20:40,2550,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 21:10,2500,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 21:40,2470,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 22:10,2420,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 22:40,2400,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 23:10,2360,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/10/2020 23:40,2330,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 0:10,2310,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 0:40,2290,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 1:10,2280,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 1:40,2280,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 2:10,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 2:40,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 3:10,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 3:40,2250,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 4:10,2250,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 4:40,2250,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 5:10,2250,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 5:40,2550,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 6:10,2510,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 6:40,2460,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 7:10,2410,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 7:40,2370,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 8:10,3000,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 8:40,3180,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 9:10,3260,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 9:40,3310,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 10:10,3330,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 10:40,3350,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 11:10,3360,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 11:40,3370,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 12:10,3370,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 12:40,3380,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 13:10,2320,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 13:40,2330,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 14:10,2290,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 14:40,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 15:10,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 15:40,2140,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 16:10,2140,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 16:40,2140,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 17:10,2140,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 17:40,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 18:10,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 18:40,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 19:10,2170,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 19:40,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 20:10,2210,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 20:40,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 21:10,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 21:40,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 22:10,2240,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 22:40,2240,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 23:10,2240,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/11/2020 23:40,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 0:10,2230,Normal
